Timestamp,Frames Per Second,Frame Delivery Time (ms),Frame Queue Time (ms),Frame Latch Time (ms),Bandwidth Estimate (kbps),Bandwidth Utilization (kbps),Bandwidth Utilization (%),Round Trip Delay (ms),Jitter (us),Packets Received (total),Packets Lost (cumulative),Packets Dropped (cumulative)
26:59.5,19.9,106.4,2.7,47.4,86476,32174,23,65,492,756172,383,429
27:02.9,19.4,106.6,2.8,43.4,67225,32042,27,64,336,766679,383,429
27:04.1,59.1,112.3,2.8,12.8,37472,30866,47,63,723,770467,383,429
27:06.5,25,109.9,3,37.2,40473,22478,29,65,431,775629,383,429
27:08.9,18.6,142.5,2.9,32.3,11636,14774,78,77,1801,780418,383,429
27:11.3,375.2,145.3,3.5,0,13935,5919,70,76,1623,782576,387,434
27:13.8,23,116.5,3,40.2,25929,5398,24,68,459,784383,387,434
27:14.9,118,106.7,2.7,5.6,29667,6446,15,66,455,785318,387,434
27:17.4,22.3,107,2.7,40,44775,11828,16,66,261,787849,387,434
27:18.6,22.6,108.7,3.3,40.3,44821,15823,22,63,290,789664,387,434
27:19.8,119.2,117.5,4.6,5.4,42011,18902,39,65,594,791856,387,434
27:22.3,21.8,107.6,2.6,41.4,45602,21918,25,66,413,796700,387,434
27:24.7,22.7,109.5,2.9,27.9,47139,22334,29,63,450,802037,387,434
27:27.2,19.8,112.1,2.6,41.2,42440,25432,32,63,544,808218,387,434
27:28.4,21.7,112.5,2.6,42.4,49056,27297,32,63,567,811307,387,434
27:29.7,108.2,138.5,2.8,6.5,26755,26218,80,64,846,814503,387,434
27:32.1,19.5,116.7,3,39.3,44853,7100,28,80,1225,817807,387,434
27:33.3,88.8,104.5,3,7.9,81887,7614,4,64,363,818781,387,434
27:36.9,19.1,104.3,2.9,47,55444,18189,21,63,284,824003,387,434
27:38.2,116,110.9,3.1,5.8,58292,21573,23,63,378,826567,387,434
27:39.4,86.9,109.8,3,7.5,57595,24246,24,64,341,829477,387,434
